BusinessName,Address,ZIP,DESCRIPT,Latitude,Longitude,Neighborhood_Geopy
Tatte Bakery & Cafe,1350 Boylston,2215,Eating & Drinking,42.3438,-71.0995,Fenway/Kenmore
Tatte Bakery & Cafe,345 Harrison,2118,Eating & Drinking,42.3452,-71.0645,South End
Tatte Bakery & Cafe,359 Huntington,2115,Eating & Drinking,42.3403,-71.0903,Fenway/Kenmore
Tatte Bakery & Cafe,399 Boylston,2116,Eating & Drinking,42.3518,-71.0721,Back Bay
Tatte Bakery & Cafe,70 Charles,2114,Eating & Drinking w/ Take Out,42.3579,-71.0706,Beacon Hill
Tatte Bakery & Cafe,80 Boylston,2116,Eating & Drinking,42.3522,-71.0649,Beacon Hill
Tavern Club,4 Boylston,2116,Eating & Drinking,42.3519,-71.0662,Beacon Hill
Tavern In The Square,161 Brighton,2134,Eating & Drinking,42.3533,-71.1324,Allston
Tavern In The Square Restaurant (So. Station),640 Atlantic,2110,Eating & Drinking,42.35,-71.0559,Downtown Boston
Tawakal Halal Cafe,389 Maverick,2128,Eating & Drinking,42.3657,-71.029,East Boston
TBaar,754 Huntington,2115,Eating & Drinking w/ Take Out,42.3335,-71.1057,Mission Hill
Tea Do/ Ice Age,8 Tyler,2111,Eating & Drinking,42.351,-71.0604,No Details
TEATRO,177 Tremont,2111,Eating & Drinking,42.353,-71.064,Beacon Hill
Teddys on the Hill/Red Hat,9 Bowdoin,2114,Eating & Drinking,42.361,-71.0632,Beacon Hill
Telegraph Hill Tavern,289 Dorchester,2127,Eating & Drinking,42.332,-71.0528,South Boston
Ten One Tea House,1325 Boylston,2215,Eating & Drinking w/ Take Out,42.3445,-71.0992,Fenway/Kenmore
Ten One Tea House,279 Newbury,2116,Eating & Drinking w/ Take Out,42.3494,-71.084,Back Bay
Ten Second Noodles,417 Cambridge,2134,Eating & Drinking,42.3551,-71.1341,Allston
TEN TABLES,597 Centre,2130,Eating & Drinking,42.3149,-71.1143,Jamaica Plain
Tenderonis,100 High,2110,Eating & Drinking w/ Take Out,42.3544,-71.0554,Downtown Boston
Tenoch Mexican,3 Lewis,2109,Eating & Drinking w/ Take Out,42.3633,-71.0519,North End
Teriyaki House,32 Broadway,2127,Eating & Drinking w/ Take Out,42.3427,-71.0564,South Boston
Terra Restaurant,800 Boylston,2199,Eating & Drinking,42.3473,-71.0815,Back Bay
Terrace Cafe,100 Guest,2135,Eating & Drinking,42.3574,-71.1447,Brighton
TERRAMIA RISTORANTE,98 Salem,2113,Eating & Drinking,42.3641,-71.0557,North End
THAI BASIL,132 Newbury,2116,Eating & Drinking,42.3509,-71.0767,Back Bay
THAI DISH RESTAURANT,270 Babcock,2215,Eating & Drinking,42.3527,-71.1218,Allston
Thai North Restaurant,433 Faneuil,2135,Eating & Drinking w/ Take Out,42.3512,-71.1685,Brighton
Thai Oishi,203 Adams,2122,Eating & Drinking,42.3019,-71.0602,Dorchester
Thai Place Restaurant,184 Brighton,2134,Eating & Drinking w/ Take Out,42.353,-71.1337,Allston
Thai Spice,1745 Centre,2132,Eating & Drinking w/ Take Out,42.2875,-71.1502,Roxbury
Thaitation,129 Jersey,2215,Eating & Drinking,42.3423,-71.097,Fenway/Kenmore
Thazia,21 Dry Dock,2210,Eating & Drinking w/ Take Out,42.3443,-71.0309,South Boston
The Alley Bar,275 Washington,2108,Eating & Drinking,42.3578,-71.0582,Downtown Boston
The Anchor,36 First,2129,Eating & Drinking,42.3749,-71.0541,Charlestown
The Avenue Bar & Grill,1249 Commonwealth,2134,Eating & Drinking,42.3502,-71.1321,Allston
The Avenue Grille,856 Dorchester,2127,Eating & Drinking w/ Take Out,42.3215,-71.0566,Dorchester
The Backstage Cafe @Emerson,2 Boylston,2116,Eating & Drinking w/ Take Out,42.352,-71.0661,Beacon Hill
THE BARKING CRAB,88 Sleeper,2210,Eating & Drinking,42.3539,-71.0486,South Boston
The Beehive,537 Tremont,2116,Eating & Drinking,42.3447,-71.0714,South End
THE BELVEDERE CONDOMINIUM,100 Belvidere,2116,Eating & Drinking,42.346,-71.0822,Back Bay
THE BOSTON ICE CREAM FACTORY,777 William T Morrissey,2122,Eating & Drinking w/ Take Out,42.2948,-71.0483,Dorchester
The Bostonian Boston - A Millennium Hotel,20 North,2109,Eating & Drinking,42.3607,-71.0563,No Details
The Boxer dba Finch,105 Merrimac,2114,Eating & Drinking,42.3639,-71.0624,West End
The Broadway Restaurant,732 Broadway,2127,Eating & Drinking,42.3359,-71.0361,South Boston
The Butcher Shop,552 Tremont,2118,Eating & Drinking,42.3438,-71.0715,South End
THE CAFE ON NEW CHARDON ST.,25 New Chardon,2114,Eating & Drinking w/ Take Out,42.3621,-71.0617,West End
THE CATERED AFFAIR @ BOS. PUBLIC LIBRARY(T.O.),700 Boylston,2116,Eating & Drinking w/ Take Out,42.3492,-71.0787,Back Bay
The Causeway,65 Causeway,2114,Eating & Drinking,42.3644,-71.0627,West End
THE CHARLES PLAYHOUSE,74 Warrenton,2116,Eating & Drinking,42.35,-71.0662,No Details
The Circle Pizza & Tavern,354 Chestnut Hill,2135,Eating & Drinking w/ Take Out,42.3369,-71.1515,Brighton
The Corner Pub of Chinatown,162 Lincoln,2111,Eating & Drinking,42.3508,-71.0584,Downtown Boston
The Corner Restaurant,156 Bunker Hill,2129,Eating & Drinking w/ Take Out,42.3783,-71.0609,Charlestown
The Corner Tavern,421 Marlborough,2115,Eating & Drinking,42.3501,-71.0894,Back Bay
The Delux Cafe,100 Chandler,2116,Eating & Drinking,42.3463,-71.0729,South End
The Draft Bar & Grill,32 Harvard,2134,Eating & Drinking,42.3549,-71.1323,Allston
The Dubliner,2 Center,2108,Eating & Drinking,42.3598,-71.0602,No Details
THE ELEPHANT WALK,1415 Washington,2118,Eating & Drinking,42.3412,-71.0705,South End
The Farmacy,100 High,2110,Eating & Drinking w/ Take Out,42.3544,-71.0554,Downtown Boston
The Fed,250 Franklin,2110,Eating & Drinking,42.3566,-71.0543,Downtown Boston
THE FIELD HOUSE,100 Ashford,2134,Eating & Drinking w/ Take Out,42.3546,-71.1237,Allston
The Flamingo,266 Commercial,2109,Eating & Drinking,42.3643,-71.0513,North End
The Fourth Wall,228 Tremont,2116,Eating & Drinking,42.3513,-71.0646,No Details
The Friendly Toast,35 Stanhope,2116,Eating & Drinking,42.3485,-71.0733,Back Bay
THE GOOD LIFE,28 Kingston,2111,Eating & Drinking,42.3534,-71.059,Downtown Boston
The Greatest Bar,262 Friend,2114,Eating & Drinking,42.3645,-71.0614,West End
THE HARP,85 Causeway,2114,Eating & Drinking,42.3646,-71.0623,West End
The Haven at the Brewery,284 Amory,2130,Eating & Drinking,42.3146,-71.1045,Roxbury
THE HILL TAVERN,228 Cambridge,2114,Eating & Drinking,42.361,-71.0666,Beacon Hill
The Hopewell Bar & Kitchen,1277 Commonwealth,2134,Eating & Drinking,42.3498,-71.1334,Allston
THE HUB PUB,18 Province,2108,Eating & Drinking,42.3573,-71.0596,Downtown Boston
The Hummus Republic,274 Franklin,2110,Eating & Drinking,42.357,-71.0535,Downtown Boston
The Ice Creamsmith,2295 Dorchester,2124,Eating & Drinking w/ Take Out,42.2724,-71.0682,Dorchester
The Inn @ St. Botolph,99 Saint Botolph,2116,Eating & Drinking,42.345,-71.0809,Back Bay
The Joint,605 Centre,2130,Eating & Drinking,42.3148,-71.1143,Jamaica Plain
The Juicery,700 Commonwealth,2115,Eating & Drinking w/ Take Out,42.3494,-71.104,Cambridge
The Kenmore,476 Commonwealth,2215,Eating & Drinking,42.3485,-71.0939,Fenway/Kenmore
The Koji Club,525 Western,2135,Eating & Drinking,42.3657,-71.1357,Brighton
The Landing,6 Long,2110,Eating & Drinking w/ Take Out,42.3601,-71.0503,North End
The Langham Club,250 Franklin,2110,Eating & Drinking,42.3566,-71.0543,Downtown Boston
The Langham Hotel/Grana,250 Franklin,2110,Eating & Drinking,42.3566,-71.0543,Downtown Boston
The Lansdowne,9 Lansdowne,2215,Eating & Drinking w/ Take Out,42.3473,-71.0951,Fenway/Kenmore
The Liberty Hotel,215 Charles,2114,Eating & Drinking,42.362,-71.0704,West End
THE MASTER MCGRATH,1152 River,2136,Eating & Drinking,42.2565,-71.1203,Hyde Park
The Merchant,60 Franklin,2110,Eating & Drinking,42.3558,-71.0584,Downtown Boston
The Newbury- Banquet & Room Service 2nd Floor,15 Arlington,2116,Eating & Drinking,42.3528,-71.0716,Back Bay
The Newbury Street Bar,15 Arlington,2116,Eating & Drinking,42.3528,-71.0716,Back Bay
The Oceanaire Seafood Room,40 Court,2108,Eating & Drinking,42.359,-71.0593,Downtown Boston
The Olive Garden Italian Restaurant # 1674,1118 Massachusetts,2125,Eating & Drinking,42.3263,-71.0653,Dorchester
The Oyster Bar,200 Faneuil Hall Marketplace,2109,Eating & Drinking,42.3602,-71.0548,No Details
The Paramount,667 Broadway,2127,Eating & Drinking,42.3354,-71.0379,South Boston
The Playwright,658 Broadway,2127,Eating & Drinking,42.3358,-71.0381,South Boston
THE POINT,145 Hanover,2108,Eating & Drinking,42.3617,-71.057,No Details
The Porter Cafe,1723 Centre,2132,Eating & Drinking,42.2874,-71.1492,Roxbury
The Q,640 Washington,2111,Eating & Drinking,42.352,-71.0621,Downtown Boston
The Quietfew,331 Sumner,2128,Eating & Drinking,42.3671,-71.036,East Boston
The Quin,217 Commonwealth,2116,Eating & Drinking,42.3514,-71.0819,Back Bay
The Quin Bondo Restaurant,217 Commonwealth,2116,Eating & Drinking,42.3514,-71.0819,Back Bay
The Real Deal,1882 Centre,2132,Eating & Drinking,42.2857,-71.1555,Roxbury
The Real Deal,728 Centre,2130,Eating & Drinking w/ Take Out,42.3109,-71.1144,Jamaica Plain
The Reef,250 Atlantic,2110,Eating & Drinking,42.3569,-71.0504,North End
The Scoop N Scootery,2 Chestnut Hill,2135,Eating & Drinking w/ Take Out,42.3489,-71.1533,Brighton
The Scoop N Scootery,73 Linden,2134,Eating & Drinking w/ Take Out,42.3525,-71.1304,Allston
The Shames Cafe,100 Newton,2118,Eating & Drinking w/ Take Out,42.3363,-71.0701,South End
The Square Root,2 Corinth,2131,Eating & Drinking,42.2867,-71.1304,Roslindale
The Tavern At The End Of The World,108 Cambridge,2129,Eating & Drinking,42.3822,-71.0794,Charlestown
The Trophy Room,26 Chandler,2116,Eating & Drinking,42.347,-71.0705,South End
THE UNION LOUNGE,180 Mount Vernon,2125,Eating & Drinking,42.3221,-71.0469,Dorchester
The Upper Crust,20 Charles,2114,Eating & Drinking w/ Take Out,42.3568,-71.07,Beacon Hill
The Upper Crust,683 Tremont,2118,Eating & Drinking w/ Take Out,42.3416,-71.0766,South End
The Well Coffee House Boston,62 William C Kelly,2128,Eating & Drinking,42.3741,-71.04,East Boston
The Westland,8 Westland,2115,Eating & Drinking,42.3432,-71.0865,Fenway/Kenmore
The Wild Rover Tavern,61 Chatham,2109,Eating & Drinking,42.3596,-71.054,No Details
The Wright Grill @ Geo. Wright Golf Course,420 West,2136,Eating & Drinking,42.2684,-71.1329,Hyde Park
THEO'S COZY CORNER RESTAURANT,162 Salem,2113,Eating & Drinking,42.3661,-71.0551,North End
Thinking Cup L L C,165 Tremont,2111,Eating & Drinking,42.3539,-71.0637,Beacon Hill
Thinking Cup Newbury,85 Newbury,2116,Eating & Drinking,42.3519,-71.075,Back Bay
Third Cliff Bakery,3521 Washington,2130,Eating & Drinking w/ Take Out,42.3054,-71.1089,Jamaica Plain
Thorntons Fenway Grille,100 Peterborough,2215,Eating & Drinking,42.343,-71.0994,Fenway/Kenmore
Thyme 2 Eat,11 Walter,2136,Eating & Drinking w/ Take Out,42.2569,-71.1193,Hyde Park
TIA'S WATERFRONT,200 Atlantic,2110,Eating & Drinking,42.3569,-71.0504,North End
Tiger Sugar,14 Tyler,2111,Eating & Drinking w/ Take Out,42.3509,-71.0605,No Details
Tiki Rock/Oisa,131 State,2109,Eating & Drinking,42.359,-71.0542,Downtown Boston
Tikki Masala Indian Restaurant,3706 Washington,2130,Eating & Drinking,42.3004,-71.113,Roslindale
Time Out Market (Boston) Bar 1,401 Park,2215,Eating & Drinking,42.3445,-71.1028,Fenway/Kenmore
Time Out Market (Boston) Bar 2,401 Park,2215,Eating & Drinking,42.3445,-71.1028,Fenway/Kenmore
Tin Tin Buffet,200 Beacon,2135,Eating & Drinking w/ Take Out,42.3557,-71.1482,Brighton
Tip Tap Room,138 Cambridge,2114,Eating & Drinking,42.361,-71.0639,Beacon Hill
Tom English Cottage,112 Emerson,2127,Eating & Drinking,42.3359,-71.0405,South Boston
Tony & Elaine's,111 Washington,2113,Eating & Drinking,42.3656,-71.0581,North End
Tony's Place,186 Baker,2132,Eating & Drinking w/ Take Out,42.276,-71.1672,Roxbury
Top Griyo Restaurant,994 Blue Hill,2124,Eating & Drinking w/ Take Out,42.2899,-71.0893,Mattapan
Top Mix Bar & Kitchen,257 Norfolk,2119,Eating & Drinking,42.3237,-71.0681,Roxbury
Top Mix Bar & Kitchen,365 Centre,2130,Eating & Drinking,42.3227,-71.1082,Jamaica Plain
Top of The Hill,1357 Blue Hill,2126,Eating & Drinking w/ Take Out,42.2775,-71.0938,Mattapan
Top Shelf Cookies,516 Gallivan,2124,Eating & Drinking w/ Take Out,42.2829,-71.0556,Dorchester
TOPASIO RESTAURANT,120 Meridian,2128,Eating & Drinking,42.3735,-71.0392,East Boston
Tora Japanese Restaurant,20 Tyler,2111,Eating & Drinking,42.3507,-71.0606,No Details
Tora Ramen,99 Harrison,2111,Eating & Drinking,42.3508,-71.0616,No Details
Tori Japan,315 Centre,2130,Eating & Drinking w/ Take Out,42.323,-71.1039,Jamaica Plain
Tori Japan,62 William C Kelly,2128,Eating & Drinking w/ Take Out,42.3741,-71.04,East Boston
TORO,1704 Washington,2118,Eating & Drinking,42.3369,-71.0759,South End
Tostado,300 Centre,2130,Eating & Drinking w/ Take Out,42.3228,-71.1031,Jamaica Plain
Toutwel Restaurant,643 River,2126,Eating & Drinking,42.2651,-71.0995,Hyde Park
Trade,520 Atlantic,2110,Eating & Drinking,42.3533,-71.0529,Downtown Boston
Tradesman,89 Broad,2110,Eating & Drinking,42.3574,-71.0532,Downtown Boston
Tradesman 100 Federal,100 Federal,2110,Eating & Drinking w/ Take Out,42.3548,-71.0561,Downtown Boston
TREMONT HOUSE OF PIZZA,1586 Tremont,2120,Eating & Drinking w/ Take Out,42.3334,-71.103,Mission Hill
Tres Gatos Cafe,470 Centre,2130,Eating & Drinking,42.3191,-71.1116,Jamaica Plain
TRIDENT BOOKSELLERS AND CAFE,338 Newbury,2115,Eating & Drinking,42.3482,-71.0866,Back Bay
Trillium Fenway,201 Brookline,2215,Eating & Drinking,42.3446,-71.1022,Fenway/Kenmore
Trio Cafe,212 Northern,2210,Eating & Drinking w/ Take Out,42.3504,-71.0382,South Boston
Triple Eatery,77 Cummins,2131,Eating & Drinking w/ Take Out,42.2845,-71.1256,Roslindale
Troquet On South,107 South,2111,Eating & Drinking,42.3514,-71.0575,Downtown Boston
Tsaocaa Tea,10 Tyler,2111,Eating & Drinking w/ Take Out,42.351,-71.0605,No Details
Tu Metapan Restaurant,295 Bennington,2128,Eating & Drinking,42.3787,-71.0281,East Boston
Tully Tavern/Grandstand Bar,4 Jersey,2215,Eating & Drinking w/ Take Out,42.3467,-71.0987,Fenway/Kenmore
Tunnel,100 Stuart,2116,Eating & Drinking,42.3509,-71.0653,No Details
Turkish Lazuri Cafe,487 Cambridge,2134,Eating & Drinking,42.3538,-71.1373,Allston
Turtle Swamp Brewing,3377 Washington,2130,Eating & Drinking,42.3091,-71.1056,Jamaica Plain
Tuscan Kitchen,28 Northern,2210,Eating & Drinking,42.3528,-71.0445,South Boston
Tutti Frutti,382 Chelsea,2128,Eating & Drinking w/ Take Out,42.3794,-71.028,East Boston
Twelve Bens,315 Adams,2122,Eating & Drinking,42.2986,-71.0576,Dorchester
TWIN DONUTS,501 Cambridge,2134,Eating & Drinking w/ Take Out,42.3535,-71.138,Allston
Two Saints Tavern,54 Gainsborough,2115,Eating & Drinking,42.3418,-71.0873,Fenway/Kenmore
Typhoon Restaurant,725 Boylston,2116,Eating & Drinking,42.3496,-71.0803,Back Bay
Ugi's Pizza,69 Heath,2120,Eating & Drinking w/ Take Out,42.3266,-71.1005,Mission Hill
UGIS SUBS,62 Warren,2119,Eating & Drinking w/ Take Out,42.3284,-71.0831,Roxbury
Ula Cafe,284 Amory,2130,Eating & Drinking,42.3146,-71.1045,Roxbury
Ultra Spicy Pot,66 Brighton,2134,Eating & Drinking,42.3524,-71.1288,Allston
Umai Japanese Restaurant,224 Newbury,2116,Eating & Drinking,42.3497,-71.0812,Back Bay
UMass Boston Dining Commons,100 William T Morrissey,2125,Eating & Drinking,42.3131,-71.0389,Dorchester
UMass Club,1 Beacon,2108,Eating & Drinking,42.3584,-71.0608,Beacon Hill
Underdog Hot Chicken,160 Brighton,2134,Eating & Drinking,42.3528,-71.1326,Allston
UNI,370 Commonwealth,2215,Eating & Drinking,42.3486,-71.0887,Back Bay
Unidine Cafe @ RSM,80 City,2129,Eating & Drinking,42.3713,-71.0609,Charlestown
Unidine Cafe Coffee Bar,529 Main,2129,Eating & Drinking w/ Take Out,42.3845,-71.0719,Charlestown
Union Club of Boston,8 Park,2108,Eating & Drinking,42.3575,-71.0627,Beacon Hill
UNION OYSTER HOUSE,41 Union,2108,Eating & Drinking,42.3613,-71.0569,No Details
Union Park Pizza,1403 Washington,2118,Eating & Drinking,42.3413,-71.0703,South End
Union Square Donuts,201 Brookline,2215,Eating & Drinking w/ Take Out,42.3446,-71.1022,Fenway/Kenmore
UNITED HOUSE OF PRAYER FOR ALL PEOPLE,206 Seaver,2121,Eating & Drinking,42.3082,-71.0889,Roxbury
University Club of Boston,426 Stuart,2116,Eating & Drinking,42.3485,-71.0748,Back Bay
UNIVERSITY HOUSE OF PIZZA,452 Huntington,2115,Eating & Drinking,42.3386,-71.0928,Mission Hill
Urban Hearth,201 Brookline,2215,Eating & Drinking w/ Take Out,42.3446,-71.1022,Fenway/Kenmore
Vaanga,102 Water,2109,Eating & Drinking w/ Take Out,42.3581,-71.0551,Downtown Boston
Vaisakhi Indian Kitchen,157 Sutherland,2135,Eating & Drinking,42.3411,-71.1468,Brighton
VAUGHN'S FISH N CHIPS,1 Erie,2121,Eating & Drinking w/ Take Out,42.3033,-71.0788,Roxbury
Vee Vee,763 Centre,2130,Eating & Drinking,42.3103,-71.1153,Jamaica Plain
Vegas Restaurant,1592 Blue Hill,2126,Eating & Drinking w/ Take Out,42.2696,-71.0932,Mattapan
Vejigantes Restaurant,57 Dedham,2118,Eating & Drinking,42.3419,-71.0724,South End
VENEZIA RESTAURANT (HARBOR LIGHTS),20 R Ericsson,2122,Eating & Drinking,42.2921,-71.0402,Dorchester
Verizon - Associate Pantries Fl. 16,100 Causeway,2114,Eating & Drinking,42.3652,-71.0612,West End
Verizon - Associate Pantries Fl. 17,100 Causeway,2114,Eating & Drinking,42.3652,-71.0612,West End
Verizon - Associate Pantries Fl. 18,100 Causeway,2114,Eating & Drinking,42.3652,-71.0612,West End
Verizon - Associate Pantries Fl. 19,100 Causeway,2114,Eating & Drinking,42.3652,-71.0612,West End
Verizon - Associate Pantries Fl. 20,100 Causeway,2114,Eating & Drinking,42.3652,-71.0612,West End
Verizon - Associate Pantries Fl. 21,100 Causeway,2114,Eating & Drinking,42.3652,-71.0612,West End
Verizon - Associate Pantries Fl. 22,100 Causeway,2114,Eating & Drinking,42.3652,-71.0612,West End
Verizon - Associate Pantries Fl. 30,100 Causeway,2114,Eating & Drinking,42.3652,-71.0612,West End
Verizon - Coffee Bar,100 Causeway,2114,Eating & Drinking w/ Take Out,42.3652,-71.0612,West End
Verizon- 15th Floor Coffee Bar,100 Causeway,2114,Eating & Drinking w/ Take Out,42.3652,-71.0612,West End
Verizon- Banquet Staging Kitchen,100 Causeway,2114,Eating & Drinking,42.3652,-71.0612,West End
Verizon- Catering Kitchen,100 Causeway,2114,Eating & Drinking,42.3652,-71.0612,West End
Versus,42 Province,2108,Eating & Drinking,42.3569,-71.0599,Downtown Boston
VHP,4 Jersey,2215,Eating & Drinking w/ Take Out,42.3467,-71.0987,Fenway/Kenmore
Vi Vi Bubble Tea Brighton,364 Washington,2135,Eating & Drinking w/ Take Out,42.349,-71.1536,Brighton
Victoria Seafood,1029 Commonwealth,2215,Eating & Drinking,42.3522,-71.1217,Allston
Victoria's Diner,1024 Massachusetts,2118,Eating & Drinking,42.3271,-71.0668,Dorchester
Viga,140 Clarendon,2116,Eating & Drinking w/ Take Out,42.3486,-71.0744,Back Bay
Viga (133 Pearl Street),133 Pearl,2110,Eating & Drinking w/ Take Out,42.3547,-71.0538,Downtown Boston
Viga Italian Eatery,275 Washington,2108,Eating & Drinking w/ Take Out,42.3578,-71.0582,Downtown Boston
Vikos Pizza & Ribs,847 River,2126,Eating & Drinking w/ Take Out,42.2629,-71.1083,Hyde Park
Villa Francesca,150 Richmond,2113,Eating & Drinking,42.3633,-71.0546,North End
Villa Mexico Cafe,41 Broad,2109,Eating & Drinking w/ Take Out,42.3582,-71.0544,Downtown Boston
Villa Sombrero Restaurant,11 Blue Hill,2119,Eating & Drinking,42.3249,-71.0755,Roxbury
Village Sushi & Grill,10 Corinth,2131,Eating & Drinking,42.2866,-71.1302,Roslindale
Vino Volo,1 Harborside,2128,Eating & Drinking,42.3634,-71.0257,East Boston
Vino Volo,100 Terminal,2128,Eating & Drinking,42.3645,-71.0218,East Boston
Vintage Lounge,72 Broad,2110,Eating & Drinking,42.3577,-71.053,Downtown Boston
VIP Dillion Fieldhouse,65 Harvard,2134,Eating & Drinking w/ Take Out,42.3676,-71.1259,Allston
Viva Burrito,66 Staniford,2114,Eating & Drinking w/ Take Out,42.3627,-71.0642,West End
VIVA MI AREPA,5197 Washington,2132,Eating & Drinking w/ Take Out,42.2614,-71.1573,Roxbury
VRF,4 Jersey,2215,Eating & Drinking w/ Take Out,42.3467,-71.0987,Fenway/Kenmore
W Boston Banquets Main Kitchen,100 Stuart,2116,Eating & Drinking,42.3509,-71.0653,No Details
W Boston The Gallery Restaurant,100 Stuart,2116,Eating & Drinking,42.3509,-71.0653,No Details
W Boston The Library Bar,100 Stuart,2116,Eating & Drinking,42.3509,-71.0653,No Details
WAI WAI ICE CREAM SHOP,26 Oxford,2111,Eating & Drinking,42.3517,-71.0603,Downtown Boston
Waku Waku,2 Tyler,2111,Eating & Drinking w/ Take Out,42.3512,-71.0604,No Details
WALLY'S,427 Massachusetts,2118,Eating & Drinking,42.3407,-71.0823,South End
Ward 8,90 Washington,2114,Eating & Drinking,42.3654,-71.0587,West End
Warehouse Bar & Grille,40 Broad,2109,Eating & Drinking,42.3584,-71.054,Downtown Boston
WARREN TAVERN,2 Pleasant,2129,Eating & Drinking,42.3742,-71.0631,Charlestown
Waterstone at The Circle,385 Chestnut Hill,2135,Eating & Drinking,42.3348,-71.1505,Brighton
WBZ Cafe,1170 Soldiers Field,2134,Eating & Drinking,42.3649,-71.1334,Allston
Well Coffee House Boston,1A State,2109,Eating & Drinking w/ Take Out,42.3584,-71.0577,Downtown Boston
Wendy's,153 Massachusetts,2115,Eating & Drinking w/ Take Out,42.3464,-71.0876,Fenway/Kenmore
Wendy's,71 Summer,2110,Eating & Drinking w/ Take Out,42.3541,-71.059,Downtown Boston
Wens Rice Noodle & Ramen,247 Newbury,2116,Eating & Drinking w/ Take Out,42.3498,-71.0827,Back Bay
Wen's Rice Noodle and Ramen,144 Tremont,2111,Eating & Drinking,42.3553,-71.0628,Beacon Hill
WENTWORTH BEATTY HALL,550 Huntington,2115,Eating & Drinking w/ Take Out,42.3366,-71.0949,Mission Hill
West Garden,1890 Centre,2132,Eating & Drinking w/ Take Out,42.2854,-71.1558,Roxbury
West Napoli Pizza,1946 Centre,2132,Eating & Drinking w/ Take Out,42.2836,-71.1568,Roxbury
Westburry Restaurant,1836 Centre,2132,Eating & Drinking,42.2864,-71.1539,Roxbury
Westin Copley Place Ingredients,10 Huntington,2116,Eating & Drinking w/ Take Out,42.3485,-71.0773,Back Bay
Wheelhouse,100 High,2110,Eating & Drinking w/ Take Out,42.3544,-71.0554,Downtown Boston
Which Wich,324 Newbury,2115,Eating & Drinking,42.3484,-71.086,Back Bay
WHOLE FOODS MARKET,15 Westland,2115,Eating & Drinking,42.3437,-71.0865,Fenway/Kenmore
WHOLE FOODS MARKET(Cambridge St.),181 Cambridge,2114,Eating & Drinking,42.3621,-71.066,West End
Wichit Sandwich Inc.,244 Newbury,2116,Eating & Drinking,42.3494,-71.0824,Back Bay
Wing's Kitchen,13 Hudson,2111,Eating & Drinking w/ Take Out,42.3508,-71.0602,No Details
Wings Over Boston,325 Huntington,2115,Eating & Drinking,42.3409,-71.0881,Fenway/Kenmore
Wingz and Tingz,388 Blue Hill,2121,Eating & Drinking,42.3114,-71.0809,Roxbury
Winsor DimSum Cafe,10 Tyler,2111,Eating & Drinking,42.351,-71.0605,No Details
WIT Beatty Cafe,550 Huntington,2115,Eating & Drinking w/ Take Out,42.3366,-71.0949,Mission Hill
Wm. E. Carter Ameri. Legion Post 16,1531 Blue Hill,2126,Eating & Drinking,42.2715,-71.094,Mattapan
Wok N Talk,525 Washington,2135,Eating & Drinking,42.3492,-71.1629,Brighton
Wok 'N Talk,23 Huntington,2130,Eating & Drinking,42.3315,-71.1122,Mission Hill
Wolfgang Puck Pizza,1 Harborside,2128,Eating & Drinking w/ Take Out,42.3634,-71.0257,East Boston
Wolfgang's Steakhouse,201 Washington,2108,Eating & Drinking,42.3586,-71.0583,Downtown Boston
Wong's of Boston,417 Washington,2108,Eating & Drinking w/ Take Out,42.3558,-71.0604,Downtown Boston
Woodshill Table,130 Northern,2210,Eating & Drinking,42.3526,-71.0426,South Boston
WOODY'S GRILL & TAP,58 Hemenway,2115,Eating & Drinking,42.3448,-71.0894,Fenway/Kenmore
Woodys Pizza EF Inc.,1035 Saratoga,2128,Eating & Drinking w/ Take Out,42.386,-71.0053,East Boston
Wyndham Boston Beacon Hill-The Dean's List,5 Blossom,2114,Eating & Drinking,42.3618,-71.0666,West End
XI CHA,350 Longwood,2115,Eating & Drinking w/ Take Out,42.3391,-71.1081,Fenway/Kenmore
Xi'an Biang Biang Noodle,30 Massachusetts,2115,Eating & Drinking,42.3504,-71.089,Back Bay
Xian Rougamo,417 Washington,2108,Eating & Drinking,42.3558,-71.0604,Downtown Boston
Y5,4 Jersey,2215,Eating & Drinking w/ Take Out,42.3467,-71.0987,Fenway/Kenmore
Yale Appliance,296 Freeport,2125,Eating & Drinking,42.3027,-71.0516,Dorchester
Yamato II,545 Boylston,2116,Eating & Drinking,42.3508,-71.0758,Back Bay
Yamato Japanese Cuisine,111 Chiswick,2135,Eating & Drinking,42.3407,-71.1516,Brighton
Yanes Burrito's,3492 Washington,2130,Eating & Drinking w/ Take Out,42.3063,-71.1074,Jamaica Plain
Yard House,122 Brookline,2215,Eating & Drinking,42.3453,-71.1001,Fenway/Kenmore
Yard House #8391,110 Huntington,2116,Eating & Drinking,42.3471,-71.0784,Back Bay
Yas Chicken,128 Brighton,2134,Eating & Drinking,42.3526,-71.1313,Allston
Yawkey Cafe,850 Harrison,2118,Eating & Drinking,42.3345,-71.074,South End
"YAWKEY CENTER ""COFFEE SOUTH""",32 Fruit,2114,Eating & Drinking w/ Take Out,42.3622,-71.069,West End
YAWKEY CLUB OF ROXBURY,115 Warren,2119,Eating & Drinking,42.3268,-71.0838,Roxbury
Yellowbird Chicken,239 Grove,2132,Eating & Drinking w/ Take Out,42.2616,-71.1573,Roxbury
Yelus,116 Washington,2121,Eating & Drinking w/ Take Out,42.3052,-71.08,Roxbury
